time_milisec,time,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G),tem(℃),hum(%)
1421631096778,19:31:36.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.415,-1.366,-1.322,,
1421631096797,19:31:36.796,12.4,0.0,3.3,0.0,0.0,4.7,3.4,0.0,-1.444,-1.347,-1.322,,
1421631096802,19:31:36.802,0.0,3.3,3.3,0.0,0.0,0.0,0.0,0.0,-1.405,-1.449,-1.317,,
1421631096808,19:31:36.807,0.0,1.6,5.0,0.0,4.9,0.0,5.0,6.4,-1.415,-1.366,-1.327,,
1421631096813,19:31:36.813,0.0,1.6,1.6,12.4,1.6,0.0,0.0,3.2,-1.410,-1.342,-1.307,,
1421631096822,19:31:36.817,1.5,11.6,11.6,12.4,3.3,0.0,1.7,8.0,-1.415,-1.366,-1.307,,
1421631096835,19:31:36.835,1.5,1.6,0.0,10.9,9.9,0.0,0.0,0.0,-1.415,-1.366,-1.327,,
1421631096840,19:31:36.840,1.5,1.6,3.3,12.4,0.0,6.3,5.0,12.8,-1.415,-1.366,-1.327,,
1421631096848,19:31:36.848,0.0,3.3,6.6,14.0,0.0,3.1,5.0,1.6,-1.464,-1.327,-1.322,,
1421631096868,19:31:36.868,13.7,1.6,3.3,17.2,0.0,7.9,5.0,8.0,-1.415,-1.366,-1.327,,
1421631096873,19:31:36.872,10.6,8.3,6.6,4.6,3.3,3.1,13.4,6.4,-1.415,-1.366,-1.327,,
1421631096878,19:31:36.878,3.0,0.0,1.6,12.4,4.9,0.0,6.7,6.4,-1.410,-1.361,-1.351,,
1421631096886,19:31:36.886,12.2,15.0,1.6,12.4,1.6,4.7,6.7,1.6,-1.386,-1.371,-1.288,,
1421631096890,19:31:36.889,10.6,3.3,0.0,10.9,11.5,3.1,3.3,0.0,-1.415,-1.366,-1.327,,
1421631096903,19:31:36.900,10.6,3.3,3.3,12.4,0.0,4.7,5.0,11.2,-1.415,-1.366,-1.327,,
